src_term,tar_term,isFirstWordTranslated,isLastWordTranslated,percentageOfTranslatedWords,percentageOfNotTranslatedWords,longestTranslatedUnitInPercentage,longestNotTranslatedUnitInPercentage,isFirstWordTranslated_reversed,isLastWordTranslated_reversed,percentageOfTranslatedWords_reversed,percentageOfNotTranslatedWords_reversed,longestTranslatedUnitInPercentage_reversed,longestNotTranslatedUnitInPercentage_reversed,isFirstWordCognate,isLastWordCognate,longestCommonSubstringRatio,longestCommonSubsequenceRatio,dice,NWD,editDistanceNormalized,isFirstWordCovered,isLastWordCovered,percentageOfCoverage,percentageOfNonCoverage,diffBetweenCoverageAndNonCoverage,wordLengthMatch,sourceTermLength,targetTermLength,isFirstWordCovered_reversed,isLastWordCovered_reversed,percentageOfCoverage_reversed,percentageOfNonCoverage_reversed,diffBetweenCoverageAndNonCoverage_reversed,averagePercentageOfTranslatedWords,prediction
hypogenic aquifer,medzrnski vodonosnik,0,1,0.5,0.5,0.5,0.5,0,1,0.5,0.5,0.5,0.5,0,0,0.1,0.25,0.10810810810810811,0.11764705882352941,0.050000000000000044,0,1,0.5,0.5,0.0,1,2,2,0,1,0.5,0.5,0.0,0.5,0
hypogenic aquifer,kraška planota,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.058823529411764705,0.23529411764705882,0.0625,0.06666666666666667,0.05882352941176472,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
hypogenic aquifer,kraška drenaža,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.11764705882352941,0.23529411764705882,0.12121212121212122,0.125,0.0,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
hypogenic aquifer,kraška oblika,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.058823529411764705,0.23529411764705882,0.06451612903225806,0.07142857142857142,0.11764705882352944,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
hypogenic aquifer,kraška dolina,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.058823529411764705,0.23529411764705882,0.06451612903225806,0.07142857142857142,0.11764705882352944,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
hypogenic aquifer,kraško polje,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.11764705882352941,0.23529411764705882,0.13333333333333333,0.15384615384615385,0.11764705882352944,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
hypogenic aquifer,kraška podtalnica,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.16666666666666666,0.3888888888888889,0.17142857142857143,0.17647058823529413,0.05555555555555558,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
hypogenic aquifer,kraški pojav,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.11764705882352941,0.23529411764705882,0.13333333333333333,0.15384615384615385,0.11764705882352944,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
hypogenic aquifer,vrtačasti kras,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.058823529411764705,0.29411764705882354,0.0625,0.06666666666666667,0.11764705882352944,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
hypogenic aquifer,zakrasevanje,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.11764705882352941,0.17647058823529413,0.13793103448275862,0.16666666666666666,0.11764705882352944,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
hypogenic aquifer,ugrez,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.058823529411764705,0.11764705882352941,0.09090909090909091,0.2,0.11764705882352944,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
hypogenic aquifer,mineralizacija,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.11764705882352941,0.23529411764705882,0.12903225806451613,0.14285714285714285,0.17647058823529416,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
hypogenic aquifer,precipitacija,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.058823529411764705,0.29411764705882354,0.06666666666666667,0.07692307692307693,0.23529411764705888,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
hypogenic aquifer,likvifakcija,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.11764705882352941,0.23529411764705882,0.13793103448275862,0.16666666666666666,0.23529411764705888,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
hypogenic aquifer,nitrifikacija,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.11764705882352941,0.23529411764705882,0.13333333333333333,0.15384615384615385,0.17647058823529416,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
hypogenic aquifer,oksidacija,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.058823529411764705,0.23529411764705882,0.07407407407407407,0.1,0.23529411764705888,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
hypogenic aquifer,paleozakrasevanje,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.11764705882352941,0.29411764705882354,0.11764705882352941,0.11764705882352941,0.05882352941176472,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
hypogenic aquifer,perkolacija,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.11764705882352941,0.23529411764705882,0.14285714285714285,0.18181818181818182,0.23529411764705888,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
hypogenic aquifer,uravnavanje platoja,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.05263157894736842,0.21052631578947367,0.05555555555555555,0.058823529411764705,0.10526315789473684,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
hypogenic aquifer,salinizacija,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.11764705882352941,0.23529411764705882,0.13793103448275862,0.16666666666666666,0.23529411764705888,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
hypogenic aquifer,sufozija,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.058823529411764705,0.17647058823529413,0.08,0.125,0.17647058823529416,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
hypogenic aquifer,plastovitost,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.058823529411764705,0.17647058823529413,0.06896551724137931,0.08333333333333333,0.05882352941176472,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
hypogenic aquifer,korozija mešanice,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.16666666666666666,0.3333333333333333,0.17142857142857143,0.17647058823529413,0.11111111111111116,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
hypogenic aquifer,kras,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.058823529411764705,0.11764705882352941,0.09523809523809523,0.25,0.05882352941176472,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
hypogenic aquifer,apnenec,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.11764705882352941,0.23529411764705882,0.16666666666666666,0.2857142857142857,0.23529411764705888,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
hypogenic aquifer,korozija,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.058823529411764705,0.17647058823529413,0.08,0.125,0.17647058823529416,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
hypogenic aquifer,marmor,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.058823529411764705,0.11764705882352941,0.08695652173913043,0.16666666666666666,0.11764705882352944,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,agresivna voda,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.0625,0.3125,0.06666666666666667,0.07142857142857142,0.1875,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,epikras,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.1875,0.3125,0.2608695652173913,0.42857142857142855,0.25,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,vrtača,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.0625,0.125,0.08695652173913043,0.14285714285714285,0.125,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,udornica,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.1875,0.25,0.25,0.375,0.25,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,neaktivna jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.125,0.3125,0.13333333333333333,0.14285714285714285,0.125,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,ledeniška jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.1875,0.375,0.1935483870967742,0.2,0.1875,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,ledena jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.125,0.3125,0.14814814814814814,0.18181818181818182,0.1875,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,aktivna jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.125,0.25,0.14285714285714285,0.16666666666666666,0.125,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,turistična jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.125,0.3125,0.125,0.125,0.125,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.0625,0.0625,0.1,0.25,0.0625,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,jama v permafrostu,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.1111111111111111,0.2777777777777778,0.11764705882352941,0.125,0.05555555555555558,0,0,0.0,1.0,-1.0,0,2,3,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,rečna jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.0625,0.25,0.07407407407407407,0.09090909090909091,0.125,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,brezstropa jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.0625,0.25,0.06451612903225806,0.06666666666666667,0.0625,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,podorna jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.0625,0.25,0.07142857142857142,0.08333333333333333,0.125,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,spodmol,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.0625,0.0625,0.08695652173913043,0.14285714285714285,0.0625,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,obalna jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.0625,0.1875,0.07407407407407407,0.09090909090909091,0.125,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,eogenetska jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.1875,0.375,0.1935483870967742,0.2,0.25,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,hipogena jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.1875,0.375,0.20689655172413793,0.23076923076923078,0.25,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,kraška jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.0625,0.125,0.07142857142857142,0.08333333333333333,0.0625,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,ponorna jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.0625,0.25,0.07142857142857142,0.08333333333333333,0.1875,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,linearna epifreatična jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.1111111111111111,0.2962962962962963,0.13953488372093023,0.1875,0.2222222222222222,0,0,0.0,1.0,-1.0,0,2,3,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,hipogeni vodonosnik,0,1,0.5,0.5,0.5,0.5,0,1,0.5,0.5,0.5,0.5,0,0,0.21052631578947367,0.3684210526315789,0.22857142857142856,0.25,0.26315789473684215,0,1,0.5,0.5,0.0,1,2,2,0,1,0.5,0.5,0.0,0.5,0
epigenic aquifer,epigeni vodonosnik,0,1,0.5,0.5,0.5,0.5,0,1,0.5,0.5,0.5,0.5,1,0,0.3888888888888889,0.5,0.4117647058823529,0.4375,0.38888888888888884,1,1,1.0,0.0,1.0,1,2,2,1,1,1.0,0.0,1.0,0.5,1
epigenic aquifer,vodonosnik,0,1,0.5,0.5,0.5,0.5,0,1,1.0,0.0,1.0,0.0,0,0,0.125,0.1875,0.15384615384615385,0.2,0.125,0,1,0.5,0.5,0.0,0,2,1,1,1,1.0,0.0,1.0,0.75,0
epigenic aquifer,kraški vodonosnik,0,1,0.5,0.5,0.5,0.5,0,1,0.5,0.5,0.5,0.5,0,0,0.1111111111111111,0.2222222222222222,0.11764705882352941,0.125,0.05555555555555558,0,1,0.5,0.5,0.0,1,2,2,0,1,0.5,0.5,0.0,0.5,0
epigenic aquifer,medzrnski vodonosnik,0,1,0.5,0.5,0.5,0.5,0,1,0.5,0.5,0.5,0.5,0,0,0.1,0.25,0.1111111111111111,0.125,0.09999999999999998,0,1,0.5,0.5,0.0,1,2,2,0,1,0.5,0.5,0.0,0.5,0
epigenic aquifer,kraška planota,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.0625,0.1875,0.06451612903225806,0.06666666666666667,0.0625,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,kraška drenaža,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.125,0.1875,0.125,0.125,0.0,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,kraška oblika,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.0625,0.1875,0.06666666666666667,0.07142857142857142,0.125,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,kraška dolina,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.0625,0.1875,0.06666666666666667,0.07142857142857142,0.125,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,kraško polje,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.0625,0.1875,0.06896551724137931,0.07692307692307693,0.125,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,kraška podtalnica,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.16666666666666666,0.2777777777777778,0.17647058823529413,0.1875,0.05555555555555558,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,kraški pojav,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.0625,0.1875,0.06896551724137931,0.07692307692307693,0.125,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,vrtačasti kras,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.0625,0.25,0.06451612903225806,0.06666666666666667,0.125,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,zakrasevanje,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.125,0.1875,0.14285714285714285,0.16666666666666666,0.125,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,ugrez,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.0625,0.125,0.09523809523809523,0.2,0.125,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,mineralizacija,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.125,0.3125,0.13333333333333333,0.14285714285714285,0.1875,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,precipitacija,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.125,0.3125,0.13793103448275862,0.15384615384615385,0.25,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,likvifakcija,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.125,0.3125,0.14285714285714285,0.16666666666666666,0.3125,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,nitrifikacija,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.125,0.25,0.13793103448275862,0.15384615384615385,0.1875,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,oksidacija,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.0625,0.1875,0.07692307692307693,0.1,0.1875,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,paleozakrasevanje,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.11764705882352941,0.29411764705882354,0.12121212121212122,0.125,0.11764705882352944,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,perkolacija,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.125,0.25,0.14814814814814814,0.18181818181818182,0.25,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,uravnavanje platoja,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.05263157894736842,0.15789473684210525,0.05714285714285714,0.0625,0.10526315789473684,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,salinizacija,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.125,0.3125,0.14285714285714285,0.16666666666666666,0.25,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,sufozija,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.0625,0.125,0.08333333333333333,0.125,0.125,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,plastovitost,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.0625,0.1875,0.07142857142857142,0.08333333333333333,0.0625,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,korozija mešanice,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.16666666666666666,0.3333333333333333,0.17647058823529413,0.1875,0.11111111111111116,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,kras,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.0625,0.125,0.1,0.25,0.0625,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,apnenec,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.125,0.25,0.17391304347826086,0.2857142857142857,0.25,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,korozija,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.0625,0.125,0.08333333333333333,0.125,0.125,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
epigenic aquifer,marmor,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.0625,0.125,0.09090909090909091,0.16666666666666666,0.125,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
aquifer,agresivna voda,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.07142857142857142,0.14285714285714285,0.09523809523809523,0.14285714285714285,0.1428571428571429,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
aquifer,epikras,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0,0.0,1.0,-1.0,1,1,1,0,0,0.0,1.0,-1.0,0.0,0
aquifer,vrtača,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0,0,0.0,1.0,-1.0,1,1,1,0,0,0.0,1.0,-1.0,0.0,0
aquifer,udornica,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.125,0.25,0.13333333333333333,0.14285714285714285,0.0,0,0,0.0,1.0,-1.0,1,1,1,0,0,0.0,1.0,-1.0,0.0,0
aquifer,neaktivna jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.14285714285714285,0.21428571428571427,0.19047619047619047,0.2857142857142857,0.2142857142857143,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
aquifer,ledeniška jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.06666666666666667,0.06666666666666667,0.09090909090909091,0.14285714285714285,0.06666666666666665,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
aquifer,ledena jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.09090909090909091,0.09090909090909091,0.1111111111111111,0.14285714285714285,0.0,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
aquifer,aktivna jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.16666666666666666,0.25,0.21052631578947367,0.2857142857142857,0.25,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
aquifer,turistična jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.0625,0.125,0.08695652173913043,0.14285714285714285,0.0625,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
aquifer,jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.14285714285714285,0.14285714285714285,0.18181818181818182,0.25,0.0,0,0,0.0,1.0,-1.0,1,1,1,0,0,0.0,1.0,-1.0,0.0,0
aquifer,jama v permafrostu,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.1111111111111111,0.16666666666666666,0.16,0.2857142857142857,0.16666666666666663,0,0,0.0,1.0,-1.0,0,1,3,0,0,0.0,1.0,-1.0,0.0,0
aquifer,rečna jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.09090909090909091,0.09090909090909091,0.1111111111111111,0.14285714285714285,0.0,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
aquifer,brezstropa jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.06666666666666667,0.13333333333333333,0.09090909090909091,0.14285714285714285,0.06666666666666665,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
aquifer,podorna jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.08333333333333333,0.08333333333333333,0.10526315789473684,0.14285714285714285,0.0,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
aquifer,spodmol,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,-1.0,1,1,1,0,0,0.0,1.0,-1.0,0.0,0
aquifer,obalna jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.09090909090909091,0.09090909090909091,0.1111111111111111,0.14285714285714285,0.09090909090909094,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
aquifer,eogenetska jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.06666666666666667,0.06666666666666667,0.09090909090909091,0.14285714285714285,0.06666666666666665,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
